Bedrooms,Bathrooms,City,Zip_Code,Neighborhood,Avg_Rent,Avg_Sqft,Bosch_Appliances,Stainless_Steel_App,Refrigerator,Dishwasher,Microwave,Laundry,Washer/Dryer_in_unit,Terrace,Balcony,Vaulted_Ceilings,Garden,Penthouse,Concierge,Lounge,A/C,Smoke_Free,Pets_Allowed,Pool,Gym,Gated,Furnished,Garage,Wheelchair_Accessible,Carpet,Wood Floor,Plank Floor,Tile Floor
1,1.0,San Jose,95123,Cambrian,2326,701.0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0
2,2.0,San Jose,95123,Cambrian,2596,932.0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0
1,1.0,San Jose,95123,Cambrian,2444,711.0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0
1,1.0,San Jose,95123,Cambrian,2444,711.0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0
0,1.0,San Jose,95129,Loma Linda,2090,386.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
0,1.0,San Jose,95129,Loma Linda,2018,386.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
0,1.0,San Jose,95129,Loma Linda,2132,386.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
0,1.0,San Jose,95129,Loma Linda,2132,386.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
0,1.0,San Jose,95129,Loma Linda,2132,386.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
0,1.0,San Jose,95129,Loma Linda,2194,445.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
0,1.0,San Jose,95129,Loma Linda,2194,445.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
1,1.0,San Jose,95129,Loma Linda,2144,538.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
1,1.0,San Jose,95129,Loma Linda,2130,538.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
1,1.0,San Jose,95129,Loma Linda,2135,538.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
1,1.0,San Jose,95129,Loma Linda,2160,538.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
1,1.0,San Jose,95129,Loma Linda,2261,654.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
1,1.0,San Jose,95129,Loma Linda,2251,654.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
1,1.0,San Jose,95129,Loma Linda,2255,654.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
1,1.0,San Jose,95129,Loma Linda,2255,654.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
1,1.0,San Jose,95129,Loma Linda,2271,654.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
1,1.0,San Jose,95129,Loma Linda,2297,763.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
1,1.0,San Jose,95129,Loma Linda,2260,763.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
1,1.0,San Jose,95129,Loma Linda,2280,763.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
1,1.0,San Jose,95129,Loma Linda,2337,763.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
2,1.0,San Jose,95129,Loma Linda,2555,1151.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
2,1.0,San Jose,95129,Loma Linda,2553,1151.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
2,2.0,San Jose,95129,Loma Linda,2862,1081.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
2,2.0,San Jose,95129,Loma Linda,2797,1081.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
2,2.0,San Jose,95129,Loma Linda,2804,1081.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
2,2.0,San Jose,95129,Loma Linda,2807,1081.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
2,2.0,San Jose,95129,Loma Linda,2857,1081.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
2,2.0,San Jose,95129,Loma Linda,3003,1318.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
2,2.0,San Jose,95129,Loma Linda,2942,1318.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
2,2.0,San Jose,95129,Loma Linda,3063,1318.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
2,2.0,San Jose,95129,Loma Linda,4287,1253.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
2,2.0,San Jose,95129,Loma Linda,4042,1253.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
1,1.0,San Jose,95129,Loma Linda,2140,538.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
1,1.0,San Jose,95129,Loma Linda,2255,654.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
2,2.0,San Jose,95129,Loma Linda,3272,1253.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
1,1.0,San Jose,95129,Loma Linda,2140,538.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
1,1.0,San Jose,95129,Loma Linda,2296,773.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
1,1.0,San Jose,95129,Loma Linda,2296,773.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
1,1.0,San Jose,95129,Loma Linda,2290,773.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
2,1.0,San Jose,95129,Loma Linda,2580,1151.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
2,2.0,San Jose,95129,Loma Linda,4028,1253.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
2,2.0,San Jose,95129,Loma Linda,4177,1253.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
2,2.0,San Jose,95129,Loma Linda,3042,1318.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
2,2.0,San Jose,95129,Loma Linda,2898,1081.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
0,1.0,San Jose,95129,Loma Linda,2090,386.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
2,2.0,San Jose,95129,Loma Linda,4354,1253.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
2,1.0,San Jose,95129,Loma Linda,2543,1151.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
2,2.0,San Jose,95129,Loma Linda,3034,1318.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
0,1.0,San Jose,95129,Calabazas North,1719,400.0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0
1,1.0,San Jose,95129,Calabazas North,2113,600.0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0
1,1.0,San Jose,95129,Calabazas North,2265,500.0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0
2,1.0,San Jose,95129,Calabazas North,2637,800.0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0
0,1.0,San Jose,95134,North San Jose,2467,491.0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
0,1.0,San Jose,95134,North San Jose,2368,491.0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
0,1.0,San Jose,95134,North San Jose,2466,491.0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
1,1.0,San Jose,95134,North San Jose,2626,514.0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
1,1.0,San Jose,95134,North San Jose,2723,514.0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
1,1.0,San Jose,95134,North San Jose,2842,734.0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
1,1.0,San Jose,95134,North San Jose,2751,734.0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
1,1.0,San Jose,95134,North San Jose,2882,734.0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
1,1.0,San Jose,95134,North San Jose,2892,734.0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
1,1.0,San Jose,95134,North San Jose,2986,820.0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
1,1.0,San Jose,95134,North San Jose,2986,820.0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
2,2.0,San Jose,95134,North San Jose,2974,1008.0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
2,2.0,San Jose,95134,North San Jose,2842,1008.0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
2,2.0,San Jose,95134,North San Jose,2911,1008.0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
2,2.0,San Jose,95134,North San Jose,2923,1008.0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
2,2.0,San Jose,95134,North San Jose,3294,1040.0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
2,2.0,San Jose,95134,North San Jose,3220,1040.0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
2,2.0,San Jose,95134,North San Jose,3254,1065.0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
2,2.0,San Jose,95134,North San Jose,3214,1065.0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
2,2.0,San Jose,95134,North San Jose,3337,1091.0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
2,2.0,San Jose,95134,North San Jose,3301,1091.0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
0,1.0,San Jose,95134,North San Jose,2114,593.0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1
0,1.0,San Jose,95134,North San Jose,2098,593.0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1
0,1.0,San Jose,95134,North San Jose,2131,593.0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1
0,1.0,San Jose,95134,North San Jose,2267,598.0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1
0,1.0,San Jose,95134,North San Jose,2267,598.0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1
1,1.0,San Jose,95134,North San Jose,2387,792.0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1
1,1.0,San Jose,95134,North San Jose,2387,792.0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1
2,2.0,San Jose,95134,North San Jose,3102,1156.0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1
2,2.0,San Jose,95134,North San Jose,3102,1156.0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1
1,1.0,San Jose,95134,North San Jose,2587,889.0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1
1,1.0,San Jose,95134,North San Jose,2587,889.0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1
0,1.0,San Jose,95134,North San Jose,2098,593.0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1
2,2.0,San Jose,95134,North San Jose,3073,1185.0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1
2,2.0,San Jose,95134,North San Jose,3128,1185.0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1
1,1.0,San Jose,95134,North San Jose,3284,953.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1.0,San Jose,95134,North San Jose,3284,953.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,2.0,San Jose,95134,North San Jose,4186,1118.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,2.0,San Jose,95134,North San Jose,4183,1118.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,2.0,San Jose,95134,North San Jose,4200,1118.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,2.0,San Jose,95134,North San Jose,4310,1120.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,2.0,San Jose,95134,North San Jose,4246,1120.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,2.0,San Jose,95134,North San Jose,4464,1191.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,2.0,San Jose,95134,North San Jose,4369,1191.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,2.0,San Jose,95134,North San Jose,4380,1191.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1.0,San Jose,95134,North San Jose,3288,898.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,2.0,San Jose,95134,North San Jose,4432,1152.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,2.0,San Jose,95134,North San Jose,4350,1152.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,2.0,San Jose,95134,North San Jose,4328,1108.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1.0,San Jose,95134,North San Jose,3089,787.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1.0,San Jose,95134,North San Jose,3089,787.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,2.0,San Jose,95134,North San Jose,4017,1071.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,2.0,San Jose,95134,North San Jose,4214,1108.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,2.0,San Jose,95134,North San Jose,4076,1073.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,2.0,San Jose,95134,North San Jose,4093,1073.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1.0,San Jose,95134,North San Jose,2997,747.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
0,1.0,San Jose,95134,North San Jose,2478,564.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,2.0,San Jose,95134,North San Jose,4203,1118.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1.0,San Jose,95134,North San Jose,2984,700.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
0,1.0,San Jose,95134,North San Jose,2610,564.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1.0,San Jose,95134,North San Jose,2792,777.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1.0,San Jose,95134,North San Jose,2792,777.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
0,1.0,San Jose,95134,North San Jose,2344,564.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,2.0,San Jose,95134,North San Jose,4112,1071.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,2.0,San Jose,95134,North San Jose,4480,1152.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
0,1.0,San Jose,95134,North San Jose,2269,564.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
0,1.0,San Jose,95134,North San Jose,2259,564.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,2.0,San Jose,95134,North San Jose,4218,1075.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,2.0,San Jose,95134,North San Jose,4270,1108.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,2.0,San Jose,95134,North San Jose,4438,1155.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,2.0,San Jose,95134,North San Jose,4438,1155.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1.0,San Jose,95126,Buena Vista,3317,861.0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0
1,1.0,San Jose,95126,Buena Vista,3270,861.0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0
1,1.0,San Jose,95126,Buena Vista,3302,861.0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0
1,1.0,San Jose,95126,Buena Vista,3356,861.0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0
1,1.0,San Jose,95126,Buena Vista,3374,912.0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0
1,1.0,San Jose,95126,Buena Vista,3312,904.0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0
1,1.0,San Jose,95126,Buena Vista,3345,920.0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0
1,1.0,San Jose,95126,Buena Vista,3345,904.0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0
1,1.0,San Jose,95126,Buena Vista,3372,904.0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0
1,1.0,San Jose,95126,Buena Vista,3426,920.0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0
2,2.0,San Jose,95126,Buena Vista,3976,1173.0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0
2,2.0,San Jose,95126,Buena Vista,3914,1173.0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0
2,2.0,San Jose,95126,Buena Vista,3992,1173.0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0
2,2.0,San Jose,95126,Buena Vista,3992,1173.0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0
2,2.0,San Jose,95126,Buena Vista,4074,1170.0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0
2,2.0,San Jose,95126,Buena Vista,4074,1170.0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0
2,2.0,San Jose,95126,Buena Vista,4178,1248.0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0
2,2.0,San Jose,95126,Buena Vista,4162,1248.0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0
2,2.0,San Jose,95126,Buena Vista,4193,1248.0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0
2,2.0,San Jose,95126,Buena Vista,4033,1173.0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0
1,1.0,San Jose,95126,Buena Vista,3286,861.0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0
2,2.0,San Jose,95126,Buena Vista,3914,1173.0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0
1,1.0,San Jose,95126,Buena Vista,3367,861.0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0
2,2.0,San Jose,95126,Buena Vista,3971,1264.0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0
2,2.0,San Jose,95126,Buena Vista,3971,1264.0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0
1,1.0,San Jose,95134,North San Jose,2515,734.0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0
2,2.0,San Jose,95134,North San Jose,2886,1044.0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0
1,1.0,San Jose,95134,North San Jose,2515,734.0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0
1,1.0,San Jose,95134,North San Jose,2345,739.0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0
2,2.0,San Jose,95134,North San Jose,2961,1100.0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0
2,2.0,San Jose,95134,North San Jose,2936,1100.0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0
2,2.0,San Jose,95134,North San Jose,2951,1100.0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0
1,1.0,San Jose,95119,Rancho Santa Teresa,2040,581.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3,1.5,San Jose,95119,Rancho Santa Teresa,3332,1130.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2,1.0,San Jose,95119,Rancho Santa Teresa,2548,863.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1.0,San Jose,95110,Northside,2304,542.0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0
1,1.0,San Jose,95110,Northside,2231,542.0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0
1,1.0,San Jose,95110,Northside,2296,542.0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0
1,1.0,San Jose,95110,Northside,2370,561.0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0
1,1.0,San Jose,95110,Northside,2255,636.0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0
1,1.0,San Jose,95110,Northside,2307,592.0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0
